"","0","1","2","3","4","5","6","7","8","9"
"1996",319.37809287002,5723.70369741733,11059.5755531333,10657.6245959475,4974.91181686627,4015.70991645171,1577.42045730814,1411.6373468461,2557.7120802659,3951.22911242168
"1997",336.604053086836,777.407438112265,6394.43208079469,6299.09766974232,5307.17063300574,3336.53072674746,2030.56320074128,598.268281872095,1366.20906317833,1402.54855857204
"1998",689.306461809701,1905.06080656982,7178.8298331334,7191.79658483046,7230.05632094798,8692.84873629588,4797.02626473317,1882.04102711698,758.741673917436,2991.37657963957
"1999",404.517453015144,3560.80923731913,4159.39593896475,13771.8469386817,10938.6250419778,7807.54337214479,10805.2499438365,3402.0895191565,1068.60043602992,2258.17677763942
"2000",740.09696450821,4406.54884823724,3399.33937498293,3910.78681838576,7700.08357434257,3884.74568174607,4619.63610959217,3006.72231512683,1889.3102520074,1201.7776109426
"2001",1455.93290140736,3304.84460783365,19953.1183096652,6021.29242816793,5311.81757306454,11553.564240257,6906.9246538125,5362.87495305424,2379.03603929191,1192.35435075766
"2002",1357.55949870787,2286.60671283213,4928.12291082169,5834.62031356918,981.170881768099,1443.52414154708,2600.48043886655,1576.17677363398,1233.189213154,650.662092124487
"2003",762.8106381616,2902.64330774978,9344.71809164428,7058.07571698231,10981.4007832877,2128.51815385025,2945.05824499228,2976.50897593768,1995.43457319369,2147.00858282807
"2004",2802.24600552594,3594.58819025944,8726.8029309119,12645.8359515477,10255.8804298189,9113.17560447126,2559.17640688977,3077.13916947902,2017.94520941836,1411.47375669027
"2005",1198.8135202818,4336.29731716325,4318.13155381217,2934.92877567011,6069.60452452157,7250.70335170477,4709.04359489837,729.397896679562,1640.34832268803,1895.24140493838
"2006",938.765984782954,1482.14083491568,4856.99144900196,2871.15685198422,3064.37197406161,6172.31149189153,5669.77325975244,3306.97990587559,1189.87686705754,1449.82873467916
"2007",140.291595112358,1120.40166836239,4266.58013996482,4167.40643916402,2829.21503171269,4197.75469785714,3331.76437275669,3347.61837995311,1295.69102099849,669.356339866391
"2008",6.84373382835769,860.884861605643,1995.80382393672,3018.82077279483,3189.35134398113,2262.99419104357,2498.57064873184,3992.38365795897,2128.32019448066,2730.03457131452
"2009",876.484113065604,1141.02709383974,6047.11160872102,3864.322339409,4079.06782195228,3535.28032976532,2389.57230626068,1683.09694893599,1766.78082368095,2490.9479791254
"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",247.522604758868,258.994731690405,8292.4468988058,4228.38611734174,2624.92333183062,1790.85245289003,1691.38383591211,953.425850220376,611.463969636817,1668.31759513027
"2012",249.827572603482,662.525166454401,1568.63766519176,4325.52657103102,2661.77045469557,2871.511126434,2068.43438113954,1679.14253892185,631.87207748607,3669.31266678473
"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014",485.565698021344,775.051542245156,4270.7481440301,7001.53923575757,5688.4549064722,9063.04707732886,2589.85487231586,635.155783292597,759.586488938203,247.169627562184
"2015",578.619331276719,2043.9914248978,4999.91723464189,6161.56875252966,7229.38624511041,8513.39261547248,4075.87741491271,786.166389664887,722.667504637943,452.752440164418
"2016",2000.60103244166,493.829370168544,8311.77387818375,9994.31960712647,9582.94235485622,10689.8732175286,9545.26971869096,4345.83855401565,1378.72228604837,882.765021876299
"2017",185.373033506423,367.947954441347,3833.58790836119,28376.3489537415,17188.9214902484,18220.1856286603,7890.94113149469,7025.9711242527,3800.03934089694,1398.5480968132
