"","1","2","3","4","5","6","7","8","9"
"1994",2697.68525904391,28183.7652597613,48056.1530658276,15866.2573577222,15601.8051791706,22127.407906247,14395.3644810787,5668.53418994404,2533.58565551098
"1995",660.68169602935,207162.081825042,73741.5232636171,57745.0844043833,7285.33413305767,16925.2915199594,7380.60160598701,12861.2888322002,7400.31521325627
"1996",5822.22810570637,60364.7677536798,94667.4803815906,29578.2151735931,33113.7081155723,17253.3474134132,7606.33438413813,11611.1204811483,25767.8102463967
"1997",3051.43565002949,61365.1567149082,102547.317013067,49431.0052013058,17121.0371633783,11835.8418572234,6730.52293477433,15948.5878860263,15161.9347615923
"1998",616.776934417063,4980.91191037808,26701.1817662338,19448.3937724418,10237.3809665465,3647.73204918986,4121.74914977147,1638.22988483388,4435.11038447782
"1999",8216.50771433225,46519.624206949,188317.276065793,119285.14612615,53112.9570607685,23244.7921297687,15580.5234061818,11203.1146864506,17944.6235302825
"2000",6309.54448302211,48185.5896151455,74679.0450171244,99090.0145765478,41080.2046391654,35540.8108459375,19305.6440811304,5696.81790629092,10350.2483868951
"2001",7501.5928181621,50799.2775574211,44246.8210357707,32736.3180947522,61366.377062598,32077.0769560348,23885.223346151,10463.8400417682,11050.2229407668
"2002",12029.1784340132,23040.3550814867,85935.9057090436,22596.4192030831,8918.31282133352,24691.2856795736,7856.03455236823,8218.71696950145,8889.61000040004
"2003",2502.59945747881,64692.4875167757,70062.9908092369,72992.3737459318,12357.6812492876,9764.97116266419,17767.5957377166,7786.24374404822,10048.9465821652
"2004",10423.1745935829,60104.120113812,192551.000582225,114134.781388715,115858.281433776,31325.4762007659,28241.0357868135,32299.7323525509,27736.3751730968
"2005",16984.3396325311,72717.8573968101,79438.7888659752,156466.370099423,126282.6610992,118963.965676237,16665.0145505015,34740.1132673893,30592.8854716845
"2006",1726.78799181352,154504.573455867,183710.284769699,80208.2366726144,226247.589066984,216811.126348934,126286.874276475,21161.4199752137,60601.3065726772
"2007",9256.77409440929,15331.0225461468,45758.1240380228,29494.9690655414,26653.0041714553,46205.7559956446,34483.3942347872,18828.3655806955,16727.2192604196
"2008",2179.58894479379,16141.0467023897,19038.9891883117,20073.6390810457,15920.6967342964,13862.1009413566,17017.6223231199,19632.2051612595,11800.5976198882
"2009",509.414536186019,24793.1346609429,48751.6521233609,47595.7794963456,47562.3502549339,34420.7920077505,31909.584117822,56255.3672317422,66304.660848341
"2010",36694.0246684051,8660.02820133909,23876.7513265764,12181.3584705978,12025.5333770486,12418.5793091176,13284.8405045315,10916.4558178928,22568.3282989616
"2011",723.760181137714,53298.9083136061,58035.9761636328,46178.4995265457,22882.1857991195,27590.2117730694,20029.7030818196,15438.3572386081,40381.9115470529
"2012",12346.8370191135,5155.82307361667,69960.3718372841,27211.4177683905,15183.9645417036,8230.68118897288,7702.59080966328,6348.68079535767,16610.6656696961
"2013",1929.94990410478,31273.8342850914,31577.6501496877,66165.0475242185,27744.3778743351,22569.634959514,15380.7686447694,13441.524025203,19098.1341691899
"2014",6722.87690055608,5354.67058339433,20034.0063985307,14670.887340896,24531.2374028459,4812.72232680478,3058.95429496493,2906.0673782369,2685.56815407311
"2015",2661.51938299297,3130.41691590652,5330.97925042408,12437.92435889,5828.06604565263,6985.33977361218,2113.05003002267,2007.03917012263,533.142263790573
"2016",924.391693707408,7392.09309835445,11194.3250977342,3818.67157676548,8366.47458711639,9877.65304664067,3260.18228539328,784.844465385747,321.706087713753
"2017",1393.79476892461,3641.64950862581,33431.9186473657,13315.5943322077,6356.78320391888,6782.31468937665,6027.5366187107,3256.57637119976,1716.77407877993
"2018",1302.14523704638,4097.02717461715,15970.4273232924,107660.789316969,24541.959031811,19413.4726916529,8464.51188900513,8044.27630093023,3110.50006559173
